feature_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,chr
ACTG2,0.0778314,-0.5508415168962482,3.6838367574251896,-0.14952929599444512,0.8811359943587032,,2
ACTL6A,4.0689692,-0.08338918459276365,0.43563674240557887,-0.1914190803381045,0.8481972725027389,0.9425064996249358,3
ACTL6B,0.09136595,-0.02725807183625876,2.656658028293946,-0.010260286249097465,0.9918136196474623,,7
ACTL8,0.043269195,-1.1912928407441192,6.735306030879566,-0.176872860012947,0.8596082570610992,,1
ACTMAP,0.41039687,-1.0587086125116505,1.2932685382401785,-0.8186301461816224,0.4129974619734368,,
ACTN1,7.296597,-1.7707427557756241,0.559575490256497,-3.1644394484897025,0.0015538199030617219,0.050152491900685076,14
ACTN1-DT,0.046559107,0.06157302433483176,4.799961177154404,0.012827817155665942,0.9897651634387894,,
ACTN2,17.946768,-1.2729894416948546,0.8130852402888875,-1.5656285203782128,0.11743560909919455,0.40693588307380624,1
ACTN3,0.045801595,-0.049362392241124584,6.414155570129539,-0.0076958520418499415,0.9938596590850917,,11
ACTN4,13.475835,-1.0435232953673137,0.3288145797766405,-3.1735919255045366,0.0015056521472674679,0.04963501245665437,19
ACTR10,14.252955,0.022410349565215388,0.2556743471704684,0.08765192837384467,0.9301533280950698,0.9734092389625802,14
ACTR1A,5.6371074,-0.4262045598413741,0.4106182734061055,-1.037958092575811,0.29928956594958567,0.622702902947694,10
ACTR1B,5.819454,-0.21787654446928822,0.3358812250228682,-0.648671399999968,0.5165507941873112,0.7821440983152588,2
ACTR2,11.97458,-0.28502994793081,0.2068038344045883,-1.378262394173897,0.16812228939397245,0.4821748296323831,2
ACTR3,9.916358,-0.46146708879131426,0.27986761425356865,-1.648876344703503,0.09917297024655937,0.3753100175461717,2
ACTR3-AS1,0.03694255,-0.6335938483941751,4.853969674909569,-0.1305310685539005,0.8961462752594165,,
ACTR3B,4.6205406,-0.641019175741855,0.3367554864870143,-1.9035151659409517,0.056973356670834197,0.29086239307257183,7
ACTR3C,1.8037329,1.211821172648352,1.025849210035717,1.18128586618121,0.23748918013168852,,7
ACTR5,1.5432789,-1.378148841421841,0.6276336887595654,-2.195785322081052,0.02810731273384316,,20
ACTR6,4.058972,-0.10691381028662585,0.4103061072131372,-0.2605708479768947,0.7944234731539515,0.9233523007257702,12
ACTR8,1.4227787,0.30354641060684934,0.6123546296804371,0.4957036264513226,0.6201035281288967,,3
ACTRT3,0.004049564,-0.6100082418636587,6.796331280765035,-0.0897555190680747,0.9284814961001376,,3
ACVR1,8.293781,-0.531354809493835,0.2388746870001494,-2.224408187266416,0.026120993512427686,0.195633880037996,2
ACVR1B,4.159552,0.06956322820527928,0.38007161569425196,0.18302663322598475,0.8547771212906364,0.945492373732498,12
ACVR1C,0.43989122,0.918379380721736,1.1497405643170957,0.7987709655762385,0.42442322895259454,,2
ACVR2A,7.9178452,-0.6056016386814816,0.3029204642571573,-1.999210057222711,0.04558563085280956,0.26006454414567093,2
ACVR2B,3.501339,0.6920803716633853,0.4725167983338768,1.4646682913786413,0.14301144003842456,0.4499179949938296,3
